,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
KEGG:05135,Yersinia infection,KEGG,4,-0.10972939447050152,-0.11397279728746953,0.004243402816968014
GO:0150172,regulation of phosphatidylcholine metabolic process,GO:BP,3,-0.016936658018648746,-0.012724544017209304,-0.004212114001439442
GO:0006968,cellular defense response,GO:BP,3,-0.131005931092119,-0.13520501433688265,0.004199083244763646
GO:0031348,negative regulation of defense response,GO:BP,10,0.1888527269726868,0.19303854119795094,-0.004185814225264151
GO:0030900,forebrain development,GO:BP,4,-0.2264823224350569,-0.23066773146524877,0.004185409030191878
GO:0090207,regulation of triglyceride metabolic process,GO:BP,7,0.19696959191552352,0.20115203318195451,-0.004182441266430997
GO:0045814,"negative regulation of gene expression, epigenetic",GO:BP,4,-0.019242919647418626,-0.023403710963269524,0.004160791315850898
GO:1902905,positive regulation of supramolecular fiber organization,GO:BP,7,0.13841854261860703,0.14257307877985237,-0.004154536161245337
GO:0003777,microtubule motor activity,GO:MF,4,-0.03844990282342855,-0.03429752066115702,-0.004152382162271526
GO:0005875,microtubule associated complex,GO:CC,4,-0.03844990282342855,-0.03429752066115702,-0.004152382162271526
GO:0045921,positive regulation of exocytosis,GO:BP,3,-0.03939814814814815,-0.03524590163934426,-0.004152246508803886
GO:0042157,lipoprotein metabolic process,GO:BP,10,0.09777379506341262,0.0936502128896334,0.004123582173779214
GO:0000302,response to reactive oxygen species,GO:BP,10,0.22811234065795824,0.2239976232535324,0.004114717404425844
WP:WP3888,VEGFA VEGFR2 signaling,WP,10,0.40015839185290536,0.40425647535123466,-0.004098083498329297
KEGG:05146,Amoebiasis,KEGG,6,-0.004127426393025191,-0.008194025479994024,0.004066599086968833
GO:0048584,positive regulation of response to stimulus,GO:BP,85,0.16234095344302757,0.16637873106607276,-0.004037777623045191
GO:0043523,regulation of neuron apoptotic process,GO:BP,4,-0.0335441596577443,-0.02950897617971665,-0.00403518347802765
GO:0043537,negative regulation of blood vessel endothelial cell migration,GO:BP,3,0.15552630634630665,0.15152261380499127,0.0040036925413153845
GO:0006954,inflammatory response,GO:BP,39,0.18796073654225456,0.1919479394969163,-0.003987202954661734
GO:0007030,Golgi organization,GO:BP,3,-0.04112903225806452,-0.037155963302752296,-0.003973068955312221
GO:0005801,cis-Golgi network,GO:CC,3,-0.04112903225806452,-0.037155963302752296,-0.003973068955312221
WP:WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,WP,4,0.1506814840606822,0.1467244912651132,0.00395699279556902
GO:0030100,regulation of endocytosis,GO:BP,18,0.20635193321467496,0.20239778894442617,0.003954144270248788
GO:0007154,cell communication,GO:BP,94,0.08201319286572628,0.07806575987977374,0.0039474329859525426
GO:0046486,glycerolipid metabolic process,GO:BP,15,0.17451677205164498,0.17059090074747235,0.003925871304172629
GO:1902495,transmembrane transporter complex,GO:CC,6,-0.0340936513209054,-0.03801803226826954,0.003924380947364137
GO:1990351,transporter complex,GO:CC,6,-0.0340936513209054,-0.03801803226826954,0.003924380947364137
GO:0051149,positive regulation of muscle cell differentiation,GO:BP,3,-0.0003314659197012139,-0.004237547917804917,0.0039060819981037026
GO:0009593,detection of chemical stimulus,GO:BP,4,0.39265963425204375,0.39655582099958775,-0.003896186747543995
GO:0010906,regulation of glucose metabolic process,GO:BP,6,-0.05626326679312479,-0.060125417295382656,0.003862150502257869
GO:0002429,immune response-activating cell surface receptor signaling pathway,GO:BP,9,-0.23595145737796983,-0.239804660469344,0.0038532030913741855
GO:0019865,immunoglobulin binding,GO:MF,3,0.05939799864524433,0.055549379392053386,0.003848619253190945
GO:0051851,host-mediated perturbation of symbiont process,GO:BP,5,0.19993311841387998,0.20371310972277165,-0.0037799913088916726
GO:0010985,negative regulation of lipoprotein particle clearance,GO:BP,4,0.12210759636641995,0.11834505241499164,0.0037625439514283043
WP:WP430,Statin inhibition of cholesterol production,WP,10,0.16263967677982227,0.16639577302362657,-0.0037560962438042966
GO:0051701,biological process involved in interaction with host,GO:BP,4,0.010567877434845557,0.014299891004107803,-0.003732013569262246
GO:0019842,vitamin binding,GO:MF,4,0.47573911342870234,0.4720196584775408,0.0037194549511615493
GO:0044281,small molecule metabolic process,GO:BP,44,0.10140028776515475,0.0976828565554581,0.003717431209696656
GO:0002253,activation of immune response,GO:BP,42,0.2137691677490202,0.21737795730921916,-0.0036087895601989717
GO:0060228,phosphatidylcholine-sterol O-acyltransferase activator activity,GO:MF,3,0.1531450110172803,0.15667134485524506,-0.0035263338379647458
REAC:R-HSA-6803157,Antimicrobial peptides,REAC,3,0.03234123012003784,0.028921984509150817,0.003419245610887023
GO:1902652,secondary alcohol metabolic process,GO:BP,10,0.1039172993760448,0.10052041741027688,0.0033968819657679145
GO:0098791,Golgi apparatus subcompartment,GO:CC,3,-0.033856304985337246,-0.037155963302752296,0.0032996583174150496
GO:1905920,positive regulation of CoA-transferase activity,GO:BP,3,0.20023872212313268,0.20351344496663906,-0.0032747228435063835
GO:0033555,multicellular organismal response to stress,GO:BP,4,0.15177096625914815,0.14852035611826864,0.0032506101408795174
KEGG:04080,Neuroactive ligand-receptor interaction,KEGG,6,0.05461776877335308,0.05781405490124767,-0.0031962861278945903
GO:0032101,regulation of response to external stimulus,GO:BP,41,0.1595676507913631,0.16275444864911348,-0.0031867978577503897
GO:0016042,lipid catabolic process,GO:BP,12,0.1626816041059941,0.16580955552955362,-0.0031279514235595107
GO:0010984,regulation of lipoprotein particle clearance,GO:BP,5,0.12145419499362556,0.11834505241499164,0.003109142578633914
GO:0008610,lipid biosynthetic process,GO:BP,18,0.16100651118161088,0.15797059752404663,0.0030359136575642542
GO:0055102,lipase inhibitor activity,GO:MF,3,0.12210759636641995,0.11914999432440224,0.0029576020420177124
GO:0048261,negative regulation of receptor-mediated endocytosis,GO:BP,3,0.12210759636641995,0.11914999432440224,0.0029576020420177124
GO:0010916,negative regulation of very-low-density lipoprotein particle clearance,GO:BP,3,0.12210759636641995,0.11914999432440224,0.0029576020420177124
GO:0010915,regulation of very-low-density lipoprotein particle clearance,GO:BP,3,0.12210759636641995,0.11914999432440224,0.0029576020420177124
GO:0045806,negative regulation of endocytosis,GO:BP,3,0.12210759636641995,0.11914999432440224,0.0029576020420177124
GO:0043168,anion binding,GO:MF,42,0.21546714605223558,0.2184123828221991,-0.0029452367699635273
WP:WP5115,Network map of SARS CoV 2 signaling,WP,34,0.19717663033023,0.19427860541476197,0.0028980249154680338
GO:0048871,multicellular organismal-level homeostasis,GO:BP,19,0.07324596157710743,0.07613924089083904,-0.0028932793137316087
GO:0000902,cell morphogenesis,GO:BP,11,0.09317227772892848,0.09029264052925294,0.0028796371996755443
REAC:R-HSA-5653656,Vesicle-mediated transport,REAC,24,0.2803242337062421,0.27744520367179737,0.0028790300344447295
GO:0035296,regulation of tube diameter,GO:BP,10,0.05809858955576547,0.05528423206830689,0.002814357487458577
GO:0035150,regulation of tube size,GO:BP,10,0.05809858955576547,0.05528423206830689,0.002814357487458577
GO:0097746,blood vessel diameter maintenance,GO:BP,10,0.05809858955576547,0.05528423206830689,0.002814357487458577
GO:1904115,axon cytoplasm,GO:CC,3,-0.0217439104130659,-0.018992248062015504,-0.0027516623510503956
GO:0008090,retrograde axonal transport,GO:BP,3,-0.0217439104130659,-0.018992248062015504,-0.0027516623510503956
GO:0120111,neuron projection cytoplasm,GO:CC,3,-0.0217439104130659,-0.018992248062015504,-0.0027516623510503956
GO:0008088,axo-dendritic transport,GO:BP,3,-0.0217439104130659,-0.018992248062015504,-0.0027516623510503956
GO:0098930,axonal transport,GO:BP,3,-0.0217439104130659,-0.018992248062015504,-0.0027516623510503956
REAC:R-HSA-9707564,Cytoprotection by HMOX1,REAC,3,0.49704661788258697,0.49430304910220296,0.002743568780384009
GO:0050995,negative regulation of lipid catabolic process,GO:BP,3,0.1255698173127922,0.12283380697076429,0.002736010342027917
GO:0045216,cell-cell junction organization,GO:BP,6,0.03065549522211245,0.03338049391559895,-0.0027249986934864967
GO:0007043,cell-cell junction assembly,GO:BP,6,0.03065549522211245,0.03338049391559895,-0.0027249986934864967
GO:0051049,regulation of transport,GO:BP,41,0.18690690526124057,0.18418203940470138,0.0027248658565391937
GO:0016125,sterol metabolic process,GO:BP,9,0.1039172993760448,0.10120339384730292,0.0027139055287418723
GO:0008203,cholesterol metabolic process,GO:BP,9,0.1039172993760448,0.10120339384730292,0.0027139055287418723
GO:0051087,protein-folding chaperone binding,GO:MF,5,0.4958393894868311,0.4985516260996105,-0.0027122366127794173
GO:0010638,positive regulation of organelle organization,GO:BP,11,0.0843602889112851,0.08165342875574404,0.0027068601555410576
GO:0022857,transmembrane transporter activity,GO:MF,12,0.13108213743289282,0.12838223175829833,0.002699905674594494
GO:0004252,serine-type endopeptidase activity,GO:MF,38,0.22668011173025654,0.2240176889283203,0.0026624228019362373
GO:0008236,serine-type peptidase activity,GO:MF,38,0.22668011173025654,0.2240176889283203,0.0026624228019362373
GO:0017171,serine hydrolase activity,GO:MF,38,0.22668011173025654,0.2240176889283203,0.0026624228019362373
GO:0031175,neuron projection development,GO:BP,15,0.10672870031154624,0.10937538154050215,-0.0026466812289559077
GO:0044087,regulation of cellular component biogenesis,GO:BP,20,0.10649013753366679,0.10384697624912902,0.0026431612845377733
GO:0000785,chromatin,GO:CC,9,-0.04249006335908811,-0.04512579870390658,0.0026357353448184725
REAC:R-HSA-382551,Transport of small molecules,REAC,20,0.2413006765930829,0.24391484302940247,-0.002614166436319565
GO:0005874,microtubule,GO:CC,8,-0.1086838731990449,-0.11126985955031983,0.0025859863512749243
REAC:R-HSA-8957322,Metabolism of steroids,REAC,6,0.48928035159479605,0.48675886831872467,0.002521483276071379
GO:0005783,endoplasmic reticulum,GO:CC,42,0.21265119654590042,0.21013803051618915,0.0025131660297112723
GO:0032675,regulation of interleukin-6 production,GO:BP,3,-0.22680809589518702,-0.22429567598517913,-0.0025124199100078903
GO:0032635,interleukin-6 production,GO:BP,3,-0.22680809589518702,-0.22429567598517913,-0.0025124199100078903
GO:0071478,cellular response to radiation,GO:BP,4,-0.007192188100983455,-0.004715784225511083,-0.002476403875472372
GO:0044403,biological process involved in symbiotic interaction,GO:BP,11,-0.07488831529420499,-0.0724135129550445,-0.0024748023391604895
GO:0016887,ATP hydrolysis activity,GO:MF,13,-0.16334541401498845,-0.16581907361438358,0.002473659599395134
GO:0030492,hemoglobin binding,GO:MF,3,0.4811255964154869,0.4835796813444313,-0.002454084928944389
GO:0008285,negative regulation of cell population proliferation,GO:BP,18,0.08317478506765594,0.08560665966961621,-0.002431874601960274
GO:0044283,small molecule biosynthetic process,GO:BP,17,0.16375297440581446,0.1660895646862082,-0.0023365902803937355
GO:0046890,regulation of lipid biosynthetic process,GO:BP,13,0.1631294962544161,0.16543694931832859,-0.0023074530639124735
GO:0006811,monoatomic ion transport,GO:BP,16,0.085067243542177,0.08277688815545761,0.0022903553867193865
GO:0034384,high-density lipoprotein particle clearance,GO:BP,6,0.13638572454698072,0.138617378955213,-0.002231654408232281
GO:0036477,somatodendritic compartment,GO:CC,14,0.24453359045245424,0.2423105021040765,0.0022230883483777275
GO:0031347,regulation of defense response,GO:BP,23,0.23138290152141688,0.22916671418732806,0.0022161873340888205
KEGG:04918,Thyroid hormone synthesis,KEGG,3,0.47217106685987015,0.4699955869154551,0.0021754799444150263
GO:0001816,cytokine production,GO:BP,20,-0.05298839346849887,-0.05512815029184687,0.0021397568233479936
GO:0001817,regulation of cytokine production,GO:BP,20,-0.05298839346849887,-0.05512815029184687,0.0021397568233479936
GO:0090287,regulation of cellular response to growth factor stimulus,GO:BP,7,0.11423685917476431,0.11215013752565199,0.002086721649112319
GO:0038187,pattern recognition receptor activity,GO:MF,3,0.006849592681471927,0.008915872268359826,-0.0020662795868878984
GO:0002437,inflammatory response to antigenic stimulus,GO:BP,3,0.34356590217018884,0.3415161225602351,0.002049779609953728
GO:0016323,basolateral plasma membrane,GO:CC,3,-0.042824290334171754,-0.0408256880733945,-0.001998602260777256
GO:0050776,regulation of immune response,GO:BP,54,0.20427560425445296,0.2062633050545462,-0.0019877008000932506
GO:0006956,complement activation,GO:BP,34,0.22165948627181123,0.22363989338676324,-0.0019804071149520097
GO:0007610,behavior,GO:BP,11,0.12963734623016215,0.13160776410853503,-0.0019704178783728765
KEGG:05150,Staphylococcus aureus infection,KEGG,20,0.2104201502939793,0.21226259351021795,-0.0018424432162386373
GO:0006979,response to oxidative stress,GO:BP,16,0.22205868484580416,0.22023841995598165,0.0018202648898225093
GO:0010876,lipid localization,GO:BP,26,0.0831095156761211,0.08130367053251145,0.0018058451436096523
GO:0006720,isoprenoid metabolic process,GO:BP,3,-0.07150228820990447,-0.07327138195020487,0.0017690937403004037
GO:0001523,retinoid metabolic process,GO:BP,3,-0.07150228820990447,-0.07327138195020487,0.0017690937403004037
GO:0006721,terpenoid metabolic process,GO:BP,3,-0.07150228820990447,-0.07327138195020487,0.0017690937403004037
GO:0016101,diterpenoid metabolic process,GO:BP,3,-0.07150228820990447,-0.07327138195020487,0.0017690937403004037
GO:0032993,protein-DNA complex,GO:CC,3,-0.10159527589506685,-0.09990200259497457,-0.0016932733000922795
GO:0016020,membrane,GO:CC,130,0.10856364091910517,0.10689523626634331,0.0016684046527618568
GO:0045088,regulation of innate immune response,GO:BP,14,0.263548423191206,0.2651834088844126,-0.001634985693206581
REAC:R-HSA-212436,Generic Transcription Pathway,REAC,12,0.13674907751929263,0.13520196533748743,0.0015471121818051992
GO:0140677,molecular function activator activity,GO:MF,25,0.12841011377055941,0.12687769202044868,0.0015324217501107296
REAC:R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,REAC,12,0.3271962501601221,0.3287035991926428,-0.0015073490325206995
GO:0034330,cell junction organization,GO:BP,22,0.0696035176541841,0.0710215116964131,-0.0014179940422290038
GO:0008374,O-acyltransferase activity,GO:MF,4,0.150549671517039,0.14917630932148435,0.001373362195554645
GO:0004607,phosphatidylcholine-sterol O-acyltransferase activity,GO:MF,4,0.150549671517039,0.14917630932148435,0.001373362195554645
GO:0051384,response to glucocorticoid,GO:BP,5,0.4157485611591746,0.417111089223415,-0.0013625280642404203
GO:0034655,nucleobase-containing compound catabolic process,GO:BP,5,-0.09814864280104922,-0.09685359538798857,-0.0012950474130606487
GO:0048583,regulation of response to stimulus,GO:BP,109,0.15502938708258482,0.15631613306141584,-0.001286745978831022
WP:WP5304,Cholesterol metabolism,WP,11,0.18066462353061577,0.18190537995682524,-0.0012407564262094661
KEGG:04979,Cholesterol metabolism,KEGG,11,0.18066462353061577,0.18190537995682524,-0.0012407564262094661
REAC:R-HSA-73857,RNA Polymerase II Transcription,REAC,13,0.13671768104402218,0.13553008416384876,0.0011875968801734194
GO:0046434,organophosphate catabolic process,GO:BP,7,-0.010769434249559954,-0.009598441759068673,-0.0011709924904912804
GO:0033044,regulation of chromosome organization,GO:BP,7,-0.16395619256848662,-0.16511842724366727,0.0011622346751806456
GO:1900048,positive regulation of hemostasis,GO:BP,7,0.017982828538692396,0.016824977338877417,0.0011578511998149785
GO:0030194,positive regulation of blood coagulation,GO:BP,7,0.017982828538692396,0.016824977338877417,0.0011578511998149785
GO:0050820,positive regulation of coagulation,GO:BP,7,0.017982828538692396,0.016824977338877417,0.0011578511998149785
GO:0005905,clathrin-coated pit,GO:CC,3,-0.03968379446640317,-0.0408256880733945,0.0011418936069913302
REAC:R-HSA-8964046,VLDL clearance,REAC,3,-0.010425143773214188,-0.011531418054239358,0.0011062742810251693
REAC:R-HSA-8866423,VLDL assembly,REAC,3,-0.010425143773214188,-0.011531418054239358,0.0011062742810251693
GO:0051130,positive regulation of cellular component organization,GO:BP,33,0.2177454985125519,0.21666863454742874,0.0010768639651231593
GO:0051098,regulation of binding,GO:BP,10,-0.17020544845199737,-0.16915867970128745,-0.0010467687507099144
GO:0061041,regulation of wound healing,GO:BP,18,0.08679200370195882,0.0878177614056386,-0.0010257577036797833
GO:0140719,constitutive heterochromatin formation,GO:BP,3,-0.019242919647418626,-0.020217160414648716,0.0009742407672300897
GO:0031507,heterochromatin formation,GO:BP,3,-0.019242919647418626,-0.020217160414648716,0.0009742407672300897
GO:0071705,nitrogen compound transport,GO:BP,28,0.13102262512182644,0.1300655958586969,0.0009570292631295441
GO:0043005,neuron projection,GO:CC,20,0.21009867868487114,0.20917134210487376,0.0009273365799973843
GO:0034381,plasma lipoprotein particle clearance,GO:BP,8,0.11140803015200595,0.1123287939219659,-0.000920763769959948
GO:0006812,monoatomic cation transport,GO:BP,13,0.22963221693672153,0.23051969136848832,-0.0008874744317667882
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",GO:MF,5,0.02778368205354397,0.02690813906579705,0.000875542987746919
GO:0033218,amide binding,GO:MF,9,0.12544143366276622,0.12456979283516549,0.0008716408276007309
GO:0001664,G protein-coupled receptor binding,GO:MF,6,0.03362037775241882,0.03277657433299623,0.000843803419422591
GO:0050818,regulation of coagulation,GO:BP,16,0.1036829143280453,0.1028762192173609,0.0008066951106844023
GO:0030193,regulation of blood coagulation,GO:BP,16,0.1036829143280453,0.1028762192173609,0.0008066951106844023
GO:1900046,regulation of hemostasis,GO:BP,16,0.1036829143280453,0.1028762192173609,0.0008066951106844023
GO:0001669,acrosomal vesicle,GO:CC,3,-0.026034692635423008,-0.025229357798165142,-0.000805334837257865
GO:0032757,positive regulation of interleukin-8 production,GO:BP,4,-0.27797267109546253,-0.27720577617844067,-0.0007668949170218653
WP:WP5148,Complement mediated inflammation of pulmonary alveolus in COVID 19 hypothetical pathway ,WP,7,-0.008848580756765135,-0.008088469088668207,-0.0007601116680969276
GO:0045926,negative regulation of growth,GO:BP,4,0.11194429394689764,0.11268221870855033,-0.0007379247616526863
GO:0030308,negative regulation of cell growth,GO:BP,4,0.11194429394689764,0.11268221870855033,-0.0007379247616526863
GO:0051726,regulation of cell cycle,GO:BP,12,-0.18868922840946473,-0.18797002442700458,-0.0007192039824601426
GO:0007264,small GTPase-mediated signal transduction,GO:BP,4,0.18461937942410703,0.18392395802215505,0.0006954214019519733
GO:0051056,regulation of small GTPase mediated signal transduction,GO:BP,4,0.18461937942410703,0.18392395802215505,0.0006954214019519733
GO:0048585,negative regulation of response to stimulus,GO:BP,42,0.10504438704059464,0.10434994273448343,0.0006944443061112082
REAC:R-HSA-388396,GPCR downstream signalling,REAC,6,0.05325447495257052,0.0539363604970023,-0.0006818855444317845
REAC:R-HSA-372790,Signaling by GPCR,REAC,6,0.05325447495257052,0.0539363604970023,-0.0006818855444317845
GO:0044297,cell body,GO:CC,14,0.17134982114454464,0.17068716869999964,0.0006626524445449977
WP:WP2006,miR targeted genes in squamous cell,WP,3,-0.1507194098580886,-0.1513742973857952,0.0006548875277065935
GO:0002752,cell surface pattern recognition receptor signaling pathway,GO:BP,6,-0.23499364601154968,-0.2343447075138148,-0.0006489384977348689
GO:0002220,innate immune response activating cell surface receptor signaling pathway,GO:BP,6,-0.23499364601154968,-0.2343447075138148,-0.0006489384977348689
GO:0050819,negative regulation of coagulation,GO:BP,14,0.11062358361417304,0.11123332216700574,-0.0006097385528326948
GO:0061045,negative regulation of wound healing,GO:BP,14,0.11062358361417304,0.11123332216700574,-0.0006097385528326948
GO:0030195,negative regulation of blood coagulation,GO:BP,14,0.11062358361417304,0.11123332216700574,-0.0006097385528326948
GO:1900047,negative regulation of hemostasis,GO:BP,14,0.11062358361417304,0.11123332216700574,-0.0006097385528326948
GO:0010564,regulation of cell cycle process,GO:BP,11,-0.1885718474341291,-0.18797002442700458,-0.0006018230071245245
GO:0033344,cholesterol efflux,GO:BP,12,0.12620461590129084,0.1256097625463021,0.0005948533549887391
GO:0034764,positive regulation of transmembrane transport,GO:BP,4,-0.03859504132231405,-0.03801803226826954,-0.0005770090540445083
